Duration (ms),Status Code,Response Body,Timestamp
94,201,Lift ride recorded for skier 69743,10/03/2024 21:11:23
94,201,Lift ride recorded for skier 56857,10/03/2024 21:11:23
94,201,Lift ride recorded for skier 79846,10/03/2024 21:11:23
99,201,Lift ride recorded for skier 71887,10/03/2024 21:11:23
91,201,Lift ride recorded for skier 24597,10/03/2024 21:11:23
95,201,Lift ride recorded for skier 31497,10/03/2024 21:11:23
85,201,Lift ride recorded for skier 64144,10/03/2024 21:11:23
98,201,Lift ride recorded for skier 44534,10/03/2024 21:11:23
97,201,Lift ride recorded for skier 87705,10/03/2024 21:11:23
86,201,Lift ride recorded for skier 95774,10/03/2024 21:11:23
87,201,Lift ride recorded for skier 1469,10/03/2024 21:11:23
99,201,Lift ride recorded for skier 16617,10/03/2024 21:11:23
87,201,Lift ride recorded for skier 60584,10/03/2024 21:11:23
77,201,Lift ride recorded for skier 6517,10/03/2024 21:11:23
75,201,Lift ride recorded for skier 22281,10/03/2024 21:11:23
77,201,Lift ride recorded for skier 93841,10/03/2024 21:11:23
88,201,Lift ride recorded for skier 70914,10/03/2024 21:11:23
68,201,Lift ride recorded for skier 33065,10/03/2024 21:11:23
75,201,Lift ride recorded for skier 44216,10/03/2024 21:11:23
75,201,Lift ride recorded for skier 10578,10/03/2024 21:11:23
78,201,Lift ride recorded for skier 5599,10/03/2024 21:11:23
88,201,Lift ride recorded for skier 60070,10/03/2024 21:11:23
80,201,Lift ride recorded for skier 19934,10/03/2024 21:11:23
88,201,Lift ride recorded for skier 52136,10/03/2024 21:11:23
94,201,Lift ride recorded for skier 59913,10/03/2024 21:11:23
94,201,Lift ride recorded for skier 91483,10/03/2024 21:11:23
86,201,Lift ride recorded for skier 63796,10/03/2024 21:11:23
97,201,Lift ride recorded for skier 16300,10/03/2024 21:11:23
98,201,Lift ride recorded for skier 70290,10/03/2024 21:11:23
91,201,Lift ride recorded for skier 59380,10/03/2024 21:11:23
100,201,Lift ride recorded for skier 62306,10/03/2024 21:11:23
100,201,Lift ride recorded for skier 99566,10/03/2024 21:11:23
82,201,Lift ride recorded for skier 80079,10/03/2024 21:11:23
86,201,Lift ride recorded for skier 73107,10/03/2024 21:11:23
86,201,Lift ride recorded for skier 27215,10/03/2024 21:11:23
86,201,Lift ride recorded for skier 60946,10/03/2024 21:11:23
84,201,Lift ride recorded for skier 50444,10/03/2024 21:11:23
85,201,Lift ride recorded for skier 62441,10/03/2024 21:11:23
106,201,Lift ride recorded for skier 36424,10/03/2024 21:11:23
91,201,Lift ride recorded for skier 14076,10/03/2024 21:11:23
98,201,Lift ride recorded for skier 54239,10/03/2024 21:11:23
92,201,Lift ride recorded for skier 93353,10/03/2024 21:11:23
99,201,Lift ride recorded for skier 36577,10/03/2024 21:11:23
98,201,Lift ride recorded for skier 50991,10/03/2024 21:11:23
103,201,Lift ride recorded for skier 58214,10/03/2024 21:11:23
109,201,Lift ride recorded for skier 37390,10/03/2024 21:11:23
109,201,Lift ride recorded for skier 28129,10/03/2024 21:11:23
109,201,Lift ride recorded for skier 29412,10/03/2024 21:11:23
109,201,Lift ride recorded for skier 77420,10/03/2024 21:11:23
109,201,Lift ride recorded for skier 81236,10/03/2024 21:11:23
87,201,Lift ride recorded for skier 6350,10/03/2024 21:11:23
86,201,Lift ride recorded for skier 34672,10/03/2024 21:11:23
106,201,Lift ride recorded for skier 43263,10/03/2024 21:11:23
104,201,Lift ride recorded for skier 57749,10/03/2024 21:11:23
90,201,Lift ride recorded for skier 8103,10/03/2024 21:11:23
116,201,Lift ride recorded for skier 75417,10/03/2024 21:11:23
108,201,Lift ride recorded for skier 55568,10/03/2024 21:11:23
87,201,Lift ride recorded for skier 8486,10/03/2024 21:11:23
89,201,Lift ride recorded for skier 6104,10/03/2024 21:11:23
116,201,Lift ride recorded for skier 27786,10/03/2024 21:11:23
90,201,Lift ride recorded for skier 19094,10/03/2024 21:11:23
110,201,Lift ride recorded for skier 10352,10/03/2024 21:11:23
69,201,Lift ride recorded for skier 89366,10/03/2024 21:11:23
77,201,Lift ride recorded for skier 53421,10/03/2024 21:11:23
81,201,Lift ride recorded for skier 92971,10/03/2024 21:11:23
71,201,Lift ride recorded for skier 90540,10/03/2024 21:11:23
93,201,Lift ride recorded for skier 33472,10/03/2024 21:11:23
94,201,Lift ride recorded for skier 92024,10/03/2024 21:11:23
84,201,Lift ride recorded for skier 23265,10/03/2024 21:11:23
105,201,Lift ride recorded for skier 34114,10/03/2024 21:11:23
90,201,Lift ride recorded for skier 29197,10/03/2024 21:11:23
89,201,Lift ride recorded for skier 88689,10/03/2024 21:11:23
90,201,Lift ride recorded for skier 66154,10/03/2024 21:11:23
88,201,Lift ride recorded for skier 19885,10/03/2024 21:11:23
80,201,Lift ride recorded for skier 3819,10/03/2024 21:11:23
90,201,Lift ride recorded for skier 67913,10/03/2024 21:11:23
111,201,Lift ride recorded for skier 6040,10/03/2024 21:11:23
99,201,Lift ride recorded for skier 92746,10/03/2024 21:11:23
101,201,Lift ride recorded for skier 51144,10/03/2024 21:11:23
100,201,Lift ride recorded for skier 87621,10/03/2024 21:11:23
101,201,Lift ride recorded for skier 42136,10/03/2024 21:11:23
114,201,Lift ride recorded for skier 70456,10/03/2024 21:11:23
91,201,Lift ride recorded for skier 72891,10/03/2024 21:11:23
102,201,Lift ride recorded for skier 16647,10/03/2024 21:11:23
83,201,Lift ride recorded for skier 6943,10/03/2024 21:11:23
90,201,Lift ride recorded for skier 71360,10/03/2024 21:11:23
89,201,Lift ride recorded for skier 44564,10/03/2024 21:11:23
80,201,Lift ride recorded for skier 65169,10/03/2024 21:11:23
81,201,Lift ride recorded for skier 4988,10/03/2024 21:11:23
87,201,Lift ride recorded for skier 5584,10/03/2024 21:11:23
88,201,Lift ride recorded for skier 99092,10/03/2024 21:11:23
83,201,Lift ride recorded for skier 24031,10/03/2024 21:11:23
88,201,Lift ride recorded for skier 72319,10/03/2024 21:11:23
84,201,Lift ride recorded for skier 80986,10/03/2024 21:11:23
85,201,Lift ride recorded for skier 89796,10/03/2024 21:11:23
91,201,Lift ride recorded for skier 84773,10/03/2024 21:11:23
87,201,Lift ride recorded for skier 46531,10/03/2024 21:11:23
89,201,Lift ride recorded for skier 37706,10/03/2024 21:11:23
94,201,Lift ride recorded for skier 44045,10/03/2024 21:11:23
93,201,Lift ride recorded for skier 1107,10/03/2024 21:11:23
83,201,Lift ride recorded for skier 16008,10/03/2024 21:11:23
68,201,Lift ride recorded for skier 77346,10/03/2024 21:11:23
74,201,Lift ride recorded for skier 93861,10/03/2024 21:11:23
75,201,Lift ride recorded for skier 1432,10/03/2024 21:11:23
75,201,Lift ride recorded for skier 67791,10/03/2024 21:11:23
88,201,Lift ride recorded for skier 83739,10/03/2024 21:11:23
75,201,Lift ride recorded for skier 24887,10/03/2024 21:11:23
76,201,Lift ride recorded for skier 8742,10/03/2024 21:11:23
81,201,Lift ride recorded for skier 93968,10/03/2024 21:11:23
81,201,Lift ride recorded for skier 26534,10/03/2024 21:11:23
84,201,Lift ride recorded for skier 45757,10/03/2024 21:11:23
83,201,Lift ride recorded for skier 33597,10/03/2024 21:11:23
81,201,Lift ride recorded for skier 31391,10/03/2024 21:11:23
89,201,Lift ride recorded for skier 72618,10/03/2024 21:11:23
90,201,Lift ride recorded for skier 30622,10/03/2024 21:11:23
91,201,Lift ride recorded for skier 69105,10/03/2024 21:11:23
74,201,Lift ride recorded for skier 97349,10/03/2024 21:11:24
100,201,Lift ride recorded for skier 88954,10/03/2024 21:11:23
81,201,Lift ride recorded for skier 34180,10/03/2024 21:11:24
72,201,Lift ride recorded for skier 78763,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 87171,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 60973,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 72449,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 46571,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 80261,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 95360,10/03/2024 21:11:24
85,201,Lift ride recorded for skier 73976,10/03/2024 21:11:24
84,201,Lift ride recorded for skier 3278,10/03/2024 21:11:24
89,201,Lift ride recorded for skier 20369,10/03/2024 21:11:24
77,201,Lift ride recorded for skier 97485,10/03/2024 21:11:24
91,201,Lift ride recorded for skier 1470,10/03/2024 21:11:24
91,201,Lift ride recorded for skier 64257,10/03/2024 21:11:24
72,201,Lift ride recorded for skier 92773,10/03/2024 21:11:24
94,201,Lift ride recorded for skier 24210,10/03/2024 21:11:24
92,201,Lift ride recorded for skier 17250,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 41907,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 48216,10/03/2024 21:11:24
66,201,Lift ride recorded for skier 84940,10/03/2024 21:11:24
72,201,Lift ride recorded for skier 56619,10/03/2024 21:11:24
64,201,Lift ride recorded for skier 4098,10/03/2024 21:11:24
82,201,Lift ride recorded for skier 43787,10/03/2024 21:11:24
67,201,Lift ride recorded for skier 82356,10/03/2024 21:11:24
71,201,Lift ride recorded for skier 90553,10/03/2024 21:11:24
83,201,Lift ride recorded for skier 46425,10/03/2024 21:11:24
83,201,Lift ride recorded for skier 20440,10/03/2024 21:11:24
83,201,Lift ride recorded for skier 4041,10/03/2024 21:11:24
92,201,Lift ride recorded for skier 82451,10/03/2024 21:11:24
84,201,Lift ride recorded for skier 59749,10/03/2024 21:11:24
84,201,Lift ride recorded for skier 88432,10/03/2024 21:11:24
77,201,Lift ride recorded for skier 93185,10/03/2024 21:11:24
77,201,Lift ride recorded for skier 70902,10/03/2024 21:11:24
79,201,Lift ride recorded for skier 74059,10/03/2024 21:11:24
87,201,Lift ride recorded for skier 81038,10/03/2024 21:11:24
87,201,Lift ride recorded for skier 50509,10/03/2024 21:11:24
70,201,Lift ride recorded for skier 89319,10/03/2024 21:11:24
70,201,Lift ride recorded for skier 27043,10/03/2024 21:11:24
78,201,Lift ride recorded for skier 23604,10/03/2024 21:11:24
78,201,Lift ride recorded for skier 88907,10/03/2024 21:11:24
69,201,Lift ride recorded for skier 3557,10/03/2024 21:11:24
71,201,Lift ride recorded for skier 60597,10/03/2024 21:11:24
76,201,Lift ride recorded for skier 75280,10/03/2024 21:11:24
70,201,Lift ride recorded for skier 34691,10/03/2024 21:11:24
70,201,Lift ride recorded for skier 23355,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 86488,10/03/2024 21:11:24
65,201,Lift ride recorded for skier 95347,10/03/2024 21:11:24
87,201,Lift ride recorded for skier 34545,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 7025,10/03/2024 21:11:24
88,201,Lift ride recorded for skier 87114,10/03/2024 21:11:24
96,201,Lift ride recorded for skier 73347,10/03/2024 21:11:24
72,201,Lift ride recorded for skier 91205,10/03/2024 21:11:24
95,201,Lift ride recorded for skier 6327,10/03/2024 21:11:24
88,201,Lift ride recorded for skier 10695,10/03/2024 21:11:24
82,201,Lift ride recorded for skier 77624,10/03/2024 21:11:24
83,201,Lift ride recorded for skier 16432,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 54270,10/03/2024 21:11:24
66,201,Lift ride recorded for skier 2905,10/03/2024 21:11:24
71,201,Lift ride recorded for skier 322,10/03/2024 21:11:24
73,201,Lift ride recorded for skier 96876,10/03/2024 21:11:24
73,201,Lift ride recorded for skier 24261,10/03/2024 21:11:24
74,201,Lift ride recorded for skier 12082,10/03/2024 21:11:24
73,201,Lift ride recorded for skier 19652,10/03/2024 21:11:24
75,201,Lift ride recorded for skier 99683,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 23156,10/03/2024 21:11:24
71,201,Lift ride recorded for skier 40756,10/03/2024 21:11:24
70,201,Lift ride recorded for skier 17949,10/03/2024 21:11:24
78,201,Lift ride recorded for skier 32835,10/03/2024 21:11:24
78,201,Lift ride recorded for skier 28358,10/03/2024 21:11:24
78,201,Lift ride recorded for skier 52450,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 67742,10/03/2024 21:11:24
85,201,Lift ride recorded for skier 25648,10/03/2024 21:11:24
67,201,Lift ride recorded for skier 14380,10/03/2024 21:11:24
86,201,Lift ride recorded for skier 45434,10/03/2024 21:11:24
75,201,Lift ride recorded for skier 43230,10/03/2024 21:11:24
77,201,Lift ride recorded for skier 19960,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 19070,10/03/2024 21:11:24
87,201,Lift ride recorded for skier 55588,10/03/2024 21:11:24
86,201,Lift ride recorded for skier 51024,10/03/2024 21:11:24
75,201,Lift ride recorded for skier 6919,10/03/2024 21:11:24
75,201,Lift ride recorded for skier 30668,10/03/2024 21:11:24
67,201,Lift ride recorded for skier 91193,10/03/2024 21:11:24
74,201,Lift ride recorded for skier 28464,10/03/2024 21:11:24
58,201,Lift ride recorded for skier 70176,10/03/2024 21:11:24
74,201,Lift ride recorded for skier 34832,10/03/2024 21:11:24
64,201,Lift ride recorded for skier 98754,10/03/2024 21:11:24
75,201,Lift ride recorded for skier 28616,10/03/2024 21:11:24
75,201,Lift ride recorded for skier 24644,10/03/2024 21:11:24
72,201,Lift ride recorded for skier 74000,10/03/2024 21:11:24
77,201,Lift ride recorded for skier 46151,10/03/2024 21:11:24
75,201,Lift ride recorded for skier 79486,10/03/2024 21:11:24
76,201,Lift ride recorded for skier 31061,10/03/2024 21:11:24
77,201,Lift ride recorded for skier 18871,10/03/2024 21:11:24
85,201,Lift ride recorded for skier 84747,10/03/2024 21:11:24
82,201,Lift ride recorded for skier 63773,10/03/2024 21:11:24
75,201,Lift ride recorded for skier 60911,10/03/2024 21:11:24
84,201,Lift ride recorded for skier 15175,10/03/2024 21:11:24
77,201,Lift ride recorded for skier 299,10/03/2024 21:11:24
78,201,Lift ride recorded for skier 51614,10/03/2024 21:11:24
78,201,Lift ride recorded for skier 23711,10/03/2024 21:11:24
76,201,Lift ride recorded for skier 41314,10/03/2024 21:11:24
78,201,Lift ride recorded for skier 12366,10/03/2024 21:11:24
71,201,Lift ride recorded for skier 42696,10/03/2024 21:11:24
79,201,Lift ride recorded for skier 35391,10/03/2024 21:11:24
71,201,Lift ride recorded for skier 32209,10/03/2024 21:11:24
73,201,Lift ride recorded for skier 58665,10/03/2024 21:11:24
73,201,Lift ride recorded for skier 3237,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 39821,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 86190,10/03/2024 21:11:24
97,201,Lift ride recorded for skier 33800,10/03/2024 21:11:24
95,201,Lift ride recorded for skier 48855,10/03/2024 21:11:24
96,201,Lift ride recorded for skier 16825,10/03/2024 21:11:24
89,201,Lift ride recorded for skier 32056,10/03/2024 21:11:24
96,201,Lift ride recorded for skier 28539,10/03/2024 21:11:24
94,201,Lift ride recorded for skier 50331,10/03/2024 21:11:24
106,201,Lift ride recorded for skier 91286,10/03/2024 21:11:24
106,201,Lift ride recorded for skier 74709,10/03/2024 21:11:24
106,201,Lift ride recorded for skier 49643,10/03/2024 21:11:24
100,201,Lift ride recorded for skier 42347,10/03/2024 21:11:24
116,201,Lift ride recorded for skier 28502,10/03/2024 21:11:24
117,201,Lift ride recorded for skier 84933,10/03/2024 21:11:24
88,201,Lift ride recorded for skier 43812,10/03/2024 21:11:24
87,201,Lift ride recorded for skier 88389,10/03/2024 21:11:24
87,201,Lift ride recorded for skier 54314,10/03/2024 21:11:24
88,201,Lift ride recorded for skier 78437,10/03/2024 21:11:24
85,201,Lift ride recorded for skier 22979,10/03/2024 21:11:24
85,201,Lift ride recorded for skier 94207,10/03/2024 21:11:24
101,201,Lift ride recorded for skier 26116,10/03/2024 21:11:24
95,201,Lift ride recorded for skier 66682,10/03/2024 21:11:24
92,201,Lift ride recorded for skier 9290,10/03/2024 21:11:24
84,201,Lift ride recorded for skier 7755,10/03/2024 21:11:24
83,201,Lift ride recorded for skier 67858,10/03/2024 21:11:24
85,201,Lift ride recorded for skier 62694,10/03/2024 21:11:24
102,201,Lift ride recorded for skier 96323,10/03/2024 21:11:24
86,201,Lift ride recorded for skier 15067,10/03/2024 21:11:24
84,201,Lift ride recorded for skier 90195,10/03/2024 21:11:24
95,201,Lift ride recorded for skier 18531,10/03/2024 21:11:24
104,201,Lift ride recorded for skier 53193,10/03/2024 21:11:24
87,201,Lift ride recorded for skier 94139,10/03/2024 21:11:24
76,201,Lift ride recorded for skier 12907,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 84615,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 88527,10/03/2024 21:11:24
83,201,Lift ride recorded for skier 45215,10/03/2024 21:11:24
84,201,Lift ride recorded for skier 26559,10/03/2024 21:11:24
92,201,Lift ride recorded for skier 17440,10/03/2024 21:11:24
83,201,Lift ride recorded for skier 89166,10/03/2024 21:11:24
87,201,Lift ride recorded for skier 9846,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 75565,10/03/2024 21:11:24
82,201,Lift ride recorded for skier 95601,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 82674,10/03/2024 21:11:24
73,201,Lift ride recorded for skier 65702,10/03/2024 21:11:24
84,201,Lift ride recorded for skier 39210,10/03/2024 21:11:24
73,201,Lift ride recorded for skier 6480,10/03/2024 21:11:24
70,201,Lift ride recorded for skier 91060,10/03/2024 21:11:24
77,201,Lift ride recorded for skier 53038,10/03/2024 21:11:24
78,201,Lift ride recorded for skier 21247,10/03/2024 21:11:24
65,201,Lift ride recorded for skier 3972,10/03/2024 21:11:24
72,201,Lift ride recorded for skier 46240,10/03/2024 21:11:24
69,201,Lift ride recorded for skier 53530,10/03/2024 21:11:24
67,201,Lift ride recorded for skier 64355,10/03/2024 21:11:24
68,201,Lift ride recorded for skier 48601,10/03/2024 21:11:24
68,201,Lift ride recorded for skier 74518,10/03/2024 21:11:24
70,201,Lift ride recorded for skier 56867,10/03/2024 21:11:24
68,201,Lift ride recorded for skier 7351,10/03/2024 21:11:24
71,201,Lift ride recorded for skier 54785,10/03/2024 21:11:24
80,201,Lift ride recorded for skier 43403,10/03/2024 21:11:24
81,201,Lift ride recorded for skier 88891,10/03/2024 21:11:24
82,201,Lift ride recorded for skier 93826,10/03/2024 21:11:24
84,201,Lift ride recorded for skier 88761,10/03/2024 21:11:24
82,201,Lift ride recorded for skier 16751,10/03/2024 21:11:24
